order_id,product_id,quantity,unit_price,total_price
O00003943,P000228,3,259.48,778.44
O00003944,P000210,2,690.2,1380.4
O00003945,P000417,1,455.56,455.56
O00003945,P000003,2,692.87,1385.74
O00003946,P000237,1,128.62,128.62
O00003946,P000015,3,911.61,2734.83
O00003946,P000199,1,392.08,392.08
O00003946,P000054,1,916.97,916.97
O00003947,P000488,3,181.68,545.04
O00003948,P000301,2,620.72,1241.44
O00003949,P000437,3,393.52,1180.56
O00003949,P000333,2,395.21,790.42
O00003950,P000284,1,50.23,50.23
O00003950,P000420,2,278.6,557.2
O00003950,P000492,1,733.6,733.6
O00003951,P000492,3,733.6,2200.8
O00003952,P000163,2,827.74,1655.48
O00003952,P000450,1,102.2,102.2
O00003952,P000150,2,641.7,1283.4
O00003952,P000338,3,706.59,2119.77
O00003952,P000203,1,890.86,890.86
O00003953,P000038,1,360.74,360.74
O00003954,P000483,2,499.35,998.7
O00003954,P000306,1,468.22,468.22
O00003954,P000415,3,154.36,463.08000000000004
O00003955,P000034,2,60.84,121.68
O00003956,P000222,2,208.72,417.44
O00003957,P000148,1,941.87,941.87
O00003957,P000053,3,243.94,731.8199999999999
O00003958,P000218,3,898.06,2694.18
O00003959,P000307,3,287.81,863.4300000000001
O00003959,P000435,1,319.77,319.77
O00003960,P000410,3,788.5,2365.5
O00003961,P000496,3,301.67,905.01
O00003961,P000143,2,350.14,700.28
O00003962,P000336,3,603.52,1810.56
O00003963,P000185,2,325.69,651.38
O00003963,P000080,1,386.04,386.04
O00003964,P000003,3,692.87,2078.61
O00003965,P000204,3,288.71,866.1299999999999
O00003966,P000168,3,740.7,2222.1000000000004
O00003966,P000371,2,482.3,964.6
O00003967,P000137,2,968.45,1936.9
O00003968,P000311,1,519.0,519.0
O00003968,P000326,2,534.52,1069.04
O00003968,P000457,1,307.28,307.28
O00003969,P000371,3,482.3,1446.9
O00003969,P000473,2,398.0,796.0
O00003970,P000336,3,603.52,1810.56
O00003970,P000028,1,557.69,557.69
O00003970,P000202,1,942.42,942.42
O00003971,P000450,1,102.2,102.2
O00003971,P000284,1,50.23,50.23
O00003972,P000178,3,590.26,1770.78
O00003972,P000002,3,300.83,902.49
O00003973,P000090,3,56.1,168.3
O00003974,P000335,3,822.03,2466.09
O00003975,P000465,1,487.84,487.84
O00003976,P000305,1,320.08,320.08
O00003977,P000176,1,856.06,856.06
O00003978,P000488,3,181.68,545.04
O00003979,P000252,3,98.11,294.33
O00003979,P000254,3,815.05,2445.1499999999996
O00003980,P000300,2,217.95,435.9
O00003981,P000066,1,43.24,43.24
O00003981,P000299,2,557.99,1115.98
O00003981,P000077,1,538.31,538.31
O00003981,P000044,1,109.2,109.2
O00003982,P000244,2,730.55,1461.1
O00003983,P000143,2,350.14,700.28
O00003983,P000489,3,21.49,64.47
O00003983,P000269,3,526.77,1580.31
O00003983,P000427,1,545.94,545.94
O00003984,P000286,3,792.01,2376.0299999999997
O00003984,P000248,2,132.36,264.72
O00003984,P000403,3,321.76,965.28
O00003984,P000128,2,777.36,1554.72
O00003985,P000246,1,509.59,509.59
O00003986,P000064,1,385.48,385.48
O00003986,P000116,2,168.53,337.06
O00003987,P000415,3,154.36,463.08000000000004
O00003988,P000139,3,132.99,398.97
O00003988,P000366,3,630.22,1890.66
O00003989,P000333,3,395.21,1185.6299999999999
O00003989,P000225,1,37.18,37.18
O00003990,P000203,2,890.86,1781.72
O00003990,P000087,2,687.2,1374.4
O00003991,P000165,1,375.23,375.23
O00003992,P000052,1,243.17,243.17
O00003992,P000342,3,863.4,2590.2
O00003993,P000165,1,375.23,375.23
O00003993,P000030,3,49.85,149.55
O00003994,P000493,2,488.44,976.88
O00003994,P000175,3,714.05,2142.1499999999996
O00003994,P000264,2,230.48,460.96
O00003995,P000436,1,462.33,462.33
O00003996,P000032,3,567.3,1701.8999999999999
O00003996,P000331,3,559.36,1678.08
O00003996,P000456,2,356.15,712.3
O00003997,P000368,3,751.42,2254.2599999999998
O00003997,P000221,2,318.01,636.02
O00003997,P000357,2,633.56,1267.12
O00003997,P000048,3,291.72,875.1600000000001
O00003997,P000054,1,916.97,916.97
O00003998,P000351,1,677.36,677.36
O00003999,P000324,1,481.11,481.11
O00003999,P000334,1,229.55,229.55
O00004000,P000471,2,150.14,300.28
O00004001,P000139,2,132.99,265.98
O00004002,P000185,2,325.69,651.38
O00004003,P000172,1,83.94,83.94
O00004003,P000367,2,975.23,1950.46
O00004004,P000231,1,807.38,807.38
O00004005,P000012,3,805.63,2416.89
O00004005,P000434,3,620.89,1862.67
O00004005,P000120,2,398.62,797.24
O00004005,P000161,1,860.1,860.1
O00004006,P000436,3,462.33,1386.99
O00004006,P000213,2,441.04,882.08
O00004006,P000277,2,358.72,717.44
O00004007,P000400,3,378.0,1134.0
O00004007,P000041,2,820.19,1640.38
O00004007,P000423,2,746.95,1493.9
O00004008,P000326,2,534.52,1069.04
O00004008,P000186,3,588.15,1764.4499999999998
O00004008,P000463,3,41.31,123.93
O00004008,P000044,2,109.2,218.4
O00004009,P000202,3,942.42,2827.2599999999998
O00004010,P000453,2,612.76,1225.52
O00004011,P000027,3,883.63,2650.89
O00004011,P000199,2,392.08,784.16
O00004012,P000159,2,715.2,1430.4
O00004012,P000266,1,561.56,561.56
O00004013,P000435,2,319.77,639.54
O00004013,P000184,3,549.07,1647.21
O00004014,P000088,2,481.25,962.5
O00004014,P000185,1,325.69,325.69
O00004015,P000228,2,259.48,518.96
O00004016,P000379,1,257.58,257.58
O00004016,P000041,3,820.19,2460.57
O00004017,P000337,2,95.97,191.94
O00004018,P000124,1,195.23,195.23
O00004019,P000255,2,852.73,1705.46
O00004020,P000497,2,177.39,354.78
O00004020,P000370,1,528.08,528.08
O00004020,P000339,1,610.3,610.3
O00004021,P000299,2,557.99,1115.98
O00004022,P000472,2,449.21,898.42
O00004022,P000150,2,641.7,1283.4
O00004023,P000278,1,115.41,115.41
O00004023,P000117,1,38.9,38.9
O00004023,P000095,1,193.88,193.88
O00004023,P000261,2,527.87,1055.74
O00004024,P000364,3,73.15,219.45000000000002
O00004024,P000081,2,176.55,353.1
O00004025,P000498,3,510.54,1531.6200000000001
O00004025,P000272,2,14.29,28.58
O00004025,P000466,1,873.08,873.08
O00004026,P000460,1,525.86,525.86
O00004026,P000208,3,451.32,1353.96
O00004027,P000287,3,510.09,1530.27
O00004027,P000010,2,74.29,148.58
O00004028,P000412,3,401.37,1204.1100000000001
O00004028,P000131,2,619.99,1239.98
O00004029,P000058,3,899.9,2699.7
O00004030,P000227,2,802.86,1605.72
O00004030,P000223,2,469.58,939.16
O00004031,P000062,3,89.45,268.35
O00004032,P000337,3,95.97,287.90999999999997
O00004033,P000182,2,417.87,835.74
O00004033,P000216,2,271.5,543.0
O00004034,P000408,3,779.64,2338.92
O00004034,P000457,3,307.28,921.8399999999999
O00004034,P000376,3,276.5,829.5
O00004035,P000229,2,650.87,1301.74
O00004036,P000434,1,620.89,620.89
O00004036,P000240,1,217.29,217.29
O00004037,P000132,3,543.38,1630.1399999999999
O00004037,P000317,3,368.6,1105.8000000000002
O00004037,P000145,3,535.2,1605.6000000000001
O00004037,P000019,3,576.42,1729.2599999999998
O00004038,P000323,1,140.89,140.89
O00004039,P000336,3,603.52,1810.56
O00004039,P000243,2,137.64,275.28
O00004039,P000200,1,830.52,830.52
O00004040,P000171,2,298.76,597.52
O00004040,P000014,1,522.19,522.19
O00004040,P000290,1,264.02,264.02
O00004040,P000461,3,917.02,2751.06
O00004041,P000074,2,608.92,1217.84
O00004041,P000244,3,730.55,2191.6499999999996
O00004042,P000140,1,308.85,308.85
O00004042,P000431,3,239.86,719.58
O00004043,P000217,3,622.06,1866.1799999999998
O00004043,P000416,3,742.19,2226.57
O00004044,P000089,3,977.56,2932.68
O00004045,P000247,3,994.73,2984.19
O00004046,P000400,3,378.0,1134.0
O00004046,P000240,3,217.29,651.87
O00004047,P000058,2,899.9,1799.8
O00004048,P000242,2,893.09,1786.18
O00004048,P000412,3,401.37,1204.1100000000001
O00004048,P000089,1,977.56,977.56
O00004049,P000246,3,509.59,1528.77
O00004049,P000320,1,521.47,521.47
O00004050,P000436,3,462.33,1386.99
O00004051,P000092,2,836.3,1672.6
O00004052,P000283,1,727.67,727.67
O00004053,P000356,1,566.52,566.52
O00004054,P000055,3,988.95,2966.8500000000004
O00004055,P000050,3,302.07,906.21
O00004055,P000043,1,118.13,118.13
O00004056,P000189,3,948.88,2846.64
O00004056,P000309,2,895.05,1790.1
O00004056,P000488,3,181.68,545.04
O00004056,P000198,3,21.28,63.84
O00004056,P000222,2,208.72,417.44
O00004057,P000247,2,994.73,1989.46
O00004058,P000125,2,390.1,780.2
O00004059,P000377,1,348.49,348.49
O00004060,P000406,1,900.03,900.03
O00004061,P000169,2,287.03,574.06
O00004061,P000181,2,287.06,574.12
O00004061,P000102,3,620.5,1861.5
O00004061,P000081,3,176.55,529.6500000000001
O00004062,P000239,1,90.0,90.0
O00004063,P000376,3,276.5,829.5
O00004063,P000262,3,840.64,2521.92
O00004063,P000451,3,476.11,1428.33
O00004064,P000227,2,802.86,1605.72
O00004064,P000085,2,940.31,1880.62
O00004064,P000260,2,55.51,111.02
O00004064,P000250,3,122.87,368.61
O00004065,P000447,1,632.35,632.35
O00004066,P000381,2,167.03,334.06
O00004067,P000361,1,350.19,350.19
O00004068,P000353,1,754.67,754.67
O00004069,P000150,2,641.7,1283.4
O00004069,P000318,2,678.48,1356.96
O00004069,P000203,1,890.86,890.86
O00004069,P000114,1,214.8,214.8
O00004070,P000059,3,467.75,1403.25
O00004071,P000047,1,500.43,500.43
O00004071,P000417,3,455.56,1366.68
O00004071,P000113,1,421.82,421.82
O00004071,P000245,3,948.6,2845.8
O00004072,P000231,1,807.38,807.38
O00004072,P000185,2,325.69,651.38
O00004072,P000213,1,441.04,441.04
O00004072,P000488,1,181.68,181.68
O00004073,P000247,3,994.73,2984.19
O00004073,P000416,1,742.19,742.19
O00004073,P000325,1,139.03,139.03
O00004074,P000410,3,788.5,2365.5
O00004075,P000001,2,502.55,1005.1
O00004076,P000475,1,461.03,461.03
O00004076,P000207,1,895.93,895.93
O00004077,P000370,1,528.08,528.08
O00004078,P000403,1,321.76,321.76
O00004079,P000036,3,211.85,635.55
O00004080,P000417,1,455.56,455.56
O00004080,P000322,2,663.05,1326.1
O00004080,P000209,2,671.46,1342.92
O00004080,P000030,3,49.85,149.55
O00004081,P000249,2,109.97,219.94
O00004081,P000311,2,519.0,1038.0
O00004082,P000077,2,538.31,1076.62
O00004083,P000388,3,571.03,1713.09
O00004083,P000030,2,49.85,99.7
O00004083,P000199,3,392.08,1176.24
O00004084,P000173,1,471.39,471.39
O00004084,P000437,3,393.52,1180.56
O00004084,P000133,3,963.14,2889.42
O00004085,P000424,1,71.39,71.39
O00004085,P000404,2,362.1,724.2
O00004086,P000182,1,417.87,417.87
O00004086,P000467,3,866.16,2598.48
O00004086,P000251,1,168.77,168.77
O00004087,P000139,3,132.99,398.97
O00004088,P000499,2,744.01,1488.02
O00004089,P000023,1,105.84,105.84
O00004090,P000130,3,866.64,2599.92
O00004090,P000450,2,102.2,204.4
O00004091,P000060,1,82.3,82.3
O00004091,P000151,1,840.58,840.58
O00004092,P000040,2,485.01,970.02
O00004092,P000462,1,538.93,538.93
O00004093,P000211,1,717.16,717.16
O00004093,P000378,3,753.06,2259.18
O00004094,P000015,2,911.61,1823.22
O00004095,P000275,1,142.04,142.04
O00004095,P000451,2,476.11,952.22
O00004095,P000004,2,674.47,1348.94
O00004096,P000272,2,14.29,28.58
O00004096,P000321,2,610.46,1220.92
O00004097,P000372,1,417.62,417.62
O00004098,P000006,3,455.42,1366.26
O00004099,P000187,3,996.43,2989.29
O00004100,P000144,3,733.46,2200.38
O00004100,P000402,3,599.81,1799.4299999999998
O00004100,P000353,3,754.67,2264.0099999999998
O00004100,P000028,1,557.69,557.69
O00004101,P000147,3,963.62,2890.86
O00004102,P000277,1,358.72,358.72
O00004102,P000015,2,911.61,1823.22
O00004102,P000047,2,500.43,1000.86
O00004102,P000091,1,961.85,961.85
O00004102,P000344,1,676.96,676.96
O00004103,P000077,2,538.31,1076.62
O00004103,P000184,3,549.07,1647.21
O00004104,P000335,2,822.03,1644.06
O00004105,P000319,1,596.42,596.42
O00004105,P000055,2,988.95,1977.9
O00004105,P000163,2,827.74,1655.48
O00004106,P000208,3,451.32,1353.96
O00004106,P000449,2,422.79,845.58
O00004106,P000413,3,435.77,1307.31
O00004106,P000496,1,301.67,301.67
O00004106,P000178,2,590.26,1180.52
O00004107,P000263,1,500.88,500.88
O00004107,P000250,1,122.87,122.87
O00004107,P000097,3,15.14,45.42
O00004108,P000011,1,985.28,985.28
O00004108,P000199,3,392.08,1176.24
O00004108,P000315,2,972.95,1945.9
O00004108,P000138,3,853.9,2561.7
O00004109,P000255,3,852.73,2558.19
O00004109,P000467,1,866.16,866.16
O00004109,P000050,3,302.07,906.21
O00004110,P000224,2,960.92,1921.84
O00004110,P000200,3,830.52,2491.56
O00004111,P000119,1,462.97,462.97
O00004111,P000489,2,21.49,42.98
O00004111,P000014,2,522.19,1044.38
O00004112,P000274,3,979.71,2939.13
O00004113,P000435,1,319.77,319.77
O00004113,P000350,2,861.8,1723.6
O00004114,P000027,2,883.63,1767.26
O00004114,P000326,3,534.52,1603.56
O00004115,P000272,1,14.29,14.29
O00004115,P000296,1,748.49,748.49
O00004116,P000025,1,99.15,99.15
O00004116,P000165,1,375.23,375.23
O00004116,P000472,3,449.21,1347.6299999999999
O00004116,P000323,3,140.89,422.66999999999996
O00004117,P000397,3,391.48,1174.44
O00004117,P000001,2,502.55,1005.1
O00004118,P000228,2,259.48,518.96
O00004118,P000084,1,16.55,16.55
O00004118,P000177,1,71.05,71.05
O00004119,P000190,1,99.35,99.35
O00004120,P000284,3,50.23,150.69
O00004120,P000262,2,840.64,1681.28
O00004120,P000243,1,137.64,137.64
O00004121,P000013,2,416.69,833.38
O00004122,P000423,2,746.95,1493.9
O00004122,P000002,3,300.83,902.49
O00004122,P000253,1,726.34,726.34
O00004123,P000109,1,511.55,511.55
O00004123,P000111,2,20.44,40.88
O00004123,P000411,2,94.23,188.46
O00004123,P000396,3,79.68,239.04000000000002
O00004124,P000230,3,331.89,995.67
O00004124,P000116,2,168.53,337.06
O00004125,P000436,1,462.33,462.33
O00004126,P000042,1,924.77,924.77
O00004127,P000316,3,883.21,2649.63
O00004127,P000045,2,654.03,1308.06
O00004127,P000071,3,382.7,1148.1
O00004128,P000153,1,704.79,704.79
O00004129,P000162,3,805.08,2415.2400000000002
O00004129,P000355,2,807.61,1615.22
O00004129,P000497,2,177.39,354.78
O00004130,P000056,2,452.28,904.56
O00004130,P000470,2,123.32,246.64
O00004131,P000450,1,102.2,102.2
O00004131,P000211,1,717.16,717.16
O00004132,P000423,1,746.95,746.95
O00004133,P000075,2,907.96,1815.92
O00004134,P000159,1,715.2,715.2
O00004135,P000256,3,275.63,826.89
O00004136,P000215,2,420.3,840.6
O00004136,P000488,1,181.68,181.68
O00004137,P000030,3,49.85,149.55
O00004138,P000236,1,852.7,852.7
O00004139,P000239,1,90.0,90.0
O00004139,P000186,3,588.15,1764.4499999999998
O00004140,P000449,3,422.79,1268.3700000000001
O00004140,P000408,2,779.64,1559.28
O00004141,P000333,3,395.21,1185.6299999999999
O00004142,P000205,3,13.78,41.339999999999996
O00004142,P000438,3,829.34,2488.02
O00004142,P000406,3,900.03,2700.09
O00004143,P000084,3,16.55,49.650000000000006
O00004143,P000190,3,99.35,298.04999999999995
O00004143,P000088,2,481.25,962.5
O00004144,P000069,3,70.35,211.04999999999998
O00004144,P000081,2,176.55,353.1
O00004145,P000022,3,376.83,1130.49
O00004146,P000436,3,462.33,1386.99
O00004146,P000178,2,590.26,1180.52
O00004147,P000484,3,535.94,1607.8200000000002
O00004148,P000355,2,807.61,1615.22
O00004149,P000344,3,676.96,2030.88
O00004150,P000453,2,612.76,1225.52
O00004150,P000296,3,748.49,2245.4700000000003
O00004151,P000360,1,175.9,175.9
O00004152,P000065,3,811.38,2434.14
O00004152,P000215,3,420.3,1260.9
O00004153,P000164,3,78.24,234.71999999999997
O00004153,P000250,1,122.87,122.87
O00004153,P000277,1,358.72,358.72
O00004154,P000431,2,239.86,479.72
O00004154,P000245,1,948.6,948.6
O00004154,P000343,2,322.57,645.14
O00004154,P000174,2,128.71,257.42
O00004155,P000279,2,258.06,516.12
O00004155,P000082,1,43.49,43.49
O00004156,P000070,3,972.57,2917.71
O00004156,P000017,2,628.77,1257.54
O00004157,P000460,1,525.86,525.86
O00004157,P000007,2,321.24,642.48
O00004158,P000358,3,130.03,390.09000000000003
O00004158,P000249,3,109.97,329.90999999999997
O00004159,P000077,3,538.31,1614.9299999999998
O00004159,P000135,2,420.08,840.16
O00004159,P000172,2,83.94,167.88
O00004160,P000070,2,972.57,1945.14
O00004160,P000368,2,751.42,1502.84
O00004161,P000117,3,38.9,116.69999999999999
O00004162,P000122,1,149.94,149.94
O00004162,P000316,1,883.21,883.21
O00004163,P000217,3,622.06,1866.1799999999998
O00004163,P000333,2,395.21,790.42
O00004163,P000257,1,279.11,279.11
O00004164,P000191,2,139.18,278.36
O00004165,P000157,3,21.24,63.72
O00004166,P000017,3,628.77,1886.31
O00004166,P000027,1,883.63,883.63
O00004167,P000019,2,576.42,1152.84
O00004167,P000300,1,217.95,217.95
O00004168,P000306,1,468.22,468.22
O00004169,P000128,2,777.36,1554.72
O00004169,P000020,3,252.43,757.29
O00004169,P000028,2,557.69,1115.38
O00004169,P000050,2,302.07,604.14
O00004170,P000081,1,176.55,176.55
O00004170,P000412,3,401.37,1204.1100000000001
O00004171,P000479,2,594.63,1189.26
O00004171,P000458,3,183.87,551.61
O00004172,P000211,2,717.16,1434.32
O00004173,P000031,3,932.06,2796.18
O00004173,P000322,3,663.05,1989.1499999999999
O00004173,P000273,2,582.77,1165.54
O00004174,P000328,1,712.06,712.06
O00004175,P000216,1,271.5,271.5
O00004175,P000465,2,487.84,975.68
O00004175,P000404,3,362.1,1086.3000000000002
O00004175,P000132,3,543.38,1630.1399999999999
O00004176,P000032,1,567.3,567.3
O00004176,P000434,2,620.89,1241.78
O00004176,P000164,2,78.24,156.48
O00004176,P000499,2,744.01,1488.02
O00004177,P000192,3,119.81,359.43
O00004178,P000276,2,217.62,435.24
O00004178,P000370,3,528.08,1584.2400000000002
O00004178,P000256,3,275.63,826.89
O00004178,P000176,3,856.06,2568.18
O00004179,P000452,1,216.96,216.96
O00004179,P000166,3,778.13,2334.39
O00004180,P000205,2,13.78,27.56
O00004180,P000473,3,398.0,1194.0
O00004180,P000483,1,499.35,499.35
O00004181,P000151,2,840.58,1681.16
O00004181,P000330,1,371.99,371.99
O00004181,P000397,1,391.48,391.48
O00004182,P000269,2,526.77,1053.54
O00004182,P000220,3,447.3,1341.9
O00004183,P000233,2,539.29,1078.58
O00004183,P000067,3,544.36,1633.08
O00004184,P000405,3,574.78,1724.34
O00004184,P000379,1,257.58,257.58
O00004184,P000413,3,435.77,1307.31
O00004185,P000446,1,224.71,224.71
O00004185,P000039,3,562.51,1687.53
O00004185,P000012,3,805.63,2416.89
O00004186,P000292,1,673.63,673.63
O00004187,P000183,3,885.81,2657.43
O00004188,P000265,3,858.02,2574.06
O00004189,P000393,3,575.3,1725.8999999999999
O00004190,P000493,1,488.44,488.44
O00004191,P000367,2,975.23,1950.46
O00004192,P000376,1,276.5,276.5
O00004193,P000402,2,599.81,1199.62
O00004193,P000336,2,603.52,1207.04
O00004194,P000080,1,386.04,386.04
O00004194,P000268,3,660.6,1981.8000000000002
O00004194,P000084,1,16.55,16.55
O00004195,P000262,2,840.64,1681.28
O00004195,P000041,2,820.19,1640.38
O00004195,P000164,3,78.24,234.71999999999997
O00004195,P000132,3,543.38,1630.1399999999999
O00004196,P000228,2,259.48,518.96
O00004196,P000013,3,416.69,1250.07
O00004196,P000319,3,596.42,1789.2599999999998
O00004197,P000478,3,111.9,335.70000000000005
O00004197,P000131,3,619.99,1859.97
O00004198,P000394,2,609.89,1219.78
O00004199,P000406,3,900.03,2700.09
O00004199,P000381,1,167.03,167.03
O00004200,P000098,2,454.36,908.72
O00004200,P000318,1,678.48,678.48
O00004200,P000302,2,674.97,1349.94
O00004200,P000319,3,596.42,1789.2599999999998
O00004201,P000301,3,620.72,1862.16
O00004201,P000280,1,619.95,619.95
O00004202,P000310,1,470.05,470.05
O00004203,P000085,2,940.31,1880.62
O00004203,P000247,2,994.73,1989.46
O00004204,P000115,1,812.08,812.08
O00004205,P000341,1,448.34,448.34
O00004206,P000426,2,161.22,322.44
O00004207,P000411,1,94.23,94.23
O00004208,P000313,3,474.98,1424.94
O00004209,P000065,2,811.38,1622.76
O00004210,P000461,1,917.02,917.02
O00004211,P000240,3,217.29,651.87
O00004211,P000325,1,139.03,139.03
O00004211,P000295,3,633.92,1901.7599999999998
O00004212,P000347,1,679.05,679.05
O00004212,P000313,1,474.98,474.98
O00004212,P000244,1,730.55,730.55
O00004212,P000163,3,827.74,2483.2200000000003
O00004213,P000228,2,259.48,518.96
O00004213,P000167,3,546.13,1638.3899999999999
O00004214,P000410,3,788.5,2365.5
O00004214,P000059,3,467.75,1403.25
O00004214,P000304,2,662.83,1325.66
O00004215,P000143,1,350.14,350.14
O00004216,P000433,2,950.7,1901.4
O00004216,P000182,1,417.87,417.87
O00004217,P000057,3,541.29,1623.87
O00004218,P000273,2,582.77,1165.54
O00004219,P000425,3,898.2,2694.6000000000004
O00004220,P000352,1,276.71,276.71
O00004220,P000193,1,308.75,308.75
O00004220,P000408,3,779.64,2338.92
O00004221,P000001,3,502.55,1507.65
O00004221,P000095,2,193.88,387.76
O00004221,P000201,2,29.88,59.76
O00004222,P000395,2,562.44,1124.88
O00004222,P000429,2,880.84,1761.68
O00004223,P000499,1,744.01,744.01
O00004223,P000155,1,701.69,701.69
O00004224,P000078,1,841.33,841.33
O00004224,P000124,3,195.23,585.6899999999999
O00004224,P000125,2,390.1,780.2
O00004225,P000443,1,770.58,770.58
O00004225,P000215,2,420.3,840.6
O00004226,P000428,1,933.7,933.7
O00004227,P000364,2,73.15,146.3
O00004227,P000271,1,759.58,759.58
O00004227,P000036,3,211.85,635.55
O00004227,P000326,1,534.52,534.52
O00004228,P000440,1,34.66,34.66
O00004228,P000432,2,853.61,1707.22
O00004229,P000170,1,104.62,104.62
O00004229,P000296,2,748.49,1496.98
O00004230,P000305,3,320.08,960.24
O00004231,P000282,2,624.36,1248.72
O00004231,P000237,3,128.62,385.86
O00004232,P000010,3,74.29,222.87
O00004232,P000263,2,500.88,1001.76
O00004233,P000259,2,365.01,730.02
O00004233,P000079,1,268.17,268.17
O00004234,P000221,2,318.01,636.02
O00004234,P000091,2,961.85,1923.7
O00004235,P000366,2,630.22,1260.44
O00004236,P000009,1,131.41,131.41
O00004236,P000060,2,82.3,164.6
O00004236,P000416,2,742.19,1484.38
O00004236,P000100,1,525.89,525.89
O00004236,P000437,3,393.52,1180.56
O00004237,P000034,1,60.84,60.84
O00004237,P000142,3,104.23,312.69
O00004238,P000481,3,665.99,1997.97
O00004238,P000312,1,763.86,763.86
O00004239,P000344,1,676.96,676.96
O00004239,P000328,3,712.06,2136.18
O00004240,P000241,1,435.12,435.12
O00004240,P000276,1,217.62,217.62
O00004241,P000124,2,195.23,390.46
O00004242,P000156,3,616.17,1848.5099999999998
O00004242,P000222,2,208.72,417.44
O00004243,P000169,3,287.03,861.0899999999999
O00004243,P000051,1,406.82,406.82
O00004244,P000444,3,314.98,944.94
O00004245,P000011,3,985.28,2955.84
O00004245,P000320,2,521.47,1042.94
O00004246,P000427,1,545.94,545.94
O00004246,P000150,2,641.7,1283.4
O00004246,P000158,3,783.31,2349.93
O00004247,P000078,3,841.33,2523.9900000000002
O00004247,P000428,2,933.7,1867.4
O00004248,P000016,3,233.22,699.66
O00004248,P000176,3,856.06,2568.18
O00004249,P000332,2,237.47,474.94
O00004250,P000018,2,924.69,1849.38
O00004250,P000119,1,462.97,462.97
O00004250,P000031,3,932.06,2796.18
O00004250,P000102,3,620.5,1861.5
O00004250,P000043,2,118.13,236.26
O00004251,P000156,3,616.17,1848.5099999999998
O00004252,P000443,1,770.58,770.58
O00004252,P000260,1,55.51,55.51
O00004252,P000478,2,111.9,223.8
O00004253,P000207,2,895.93,1791.86
O00004253,P000119,3,462.97,1388.91
O00004253,P000109,1,511.55,511.55
O00004254,P000296,3,748.49,2245.4700000000003
O00004254,P000157,1,21.24,21.24
O00004255,P000136,2,950.75,1901.5
O00004255,P000102,2,620.5,1241.0
O00004255,P000356,3,566.52,1699.56
O00004256,P000332,2,237.47,474.94
O00004257,P000108,2,162.6,325.2
O00004257,P000319,2,596.42,1192.84
O00004257,P000280,1,619.95,619.95
O00004257,P000391,1,555.95,555.95
O00004258,P000254,1,815.05,815.05
O00004259,P000113,3,421.82,1265.46
O00004259,P000076,1,698.67,698.67
O00004259,P000143,1,350.14,350.14
O00004259,P000121,3,594.27,1782.81
O00004259,P000129,1,831.77,831.77
O00004260,P000252,1,98.11,98.11
O00004260,P000102,2,620.5,1241.0
O00004261,P000268,1,660.6,660.6
O00004262,P000348,1,899.14,899.14
O00004262,P000278,3,115.41,346.23
O00004263,P000384,2,600.25,1200.5
O00004263,P000232,1,266.83,266.83
O00004263,P000012,3,805.63,2416.89
O00004264,P000189,3,948.88,2846.64
O00004264,P000181,1,287.06,287.06
O00004265,P000043,2,118.13,236.26
O00004265,P000498,2,510.54,1021.08
O00004265,P000210,1,690.2,690.2
O00004266,P000398,1,114.46,114.46
O00004267,P000228,2,259.48,518.96
O00004267,P000245,3,948.6,2845.8
O00004267,P000474,3,206.17,618.51
O00004267,P000173,3,471.39,1414.17
O00004268,P000303,3,658.92,1976.7599999999998
O00004268,P000301,1,620.72,620.72
O00004268,P000276,3,217.62,652.86
O00004268,P000242,2,893.09,1786.18
O00004268,P000005,1,134.97,134.97
O00004269,P000398,3,114.46,343.38
O00004269,P000115,3,812.08,2436.2400000000002
O00004270,P000389,2,302.72,605.44
O00004270,P000331,2,559.36,1118.72
O00004270,P000250,2,122.87,245.74
O00004271,P000007,3,321.24,963.72
O00004272,P000410,3,788.5,2365.5
O00004272,P000068,3,601.94,1805.8200000000002
O00004273,P000348,2,899.14,1798.28
O00004274,P000487,2,437.4,874.8
O00004275,P000299,3,557.99,1673.97
O00004276,P000409,1,60.01,60.01
O00004276,P000055,1,988.95,988.95
O00004277,P000334,2,229.55,459.1
O00004277,P000387,1,727.16,727.16
O00004278,P000087,3,687.2,2061.6000000000004
O00004279,P000389,2,302.72,605.44
O00004279,P000391,1,555.95,555.95
O00004279,P000266,3,561.56,1684.6799999999998
O00004280,P000469,3,208.55,625.6500000000001
O00004280,P000491,2,821.87,1643.74
O00004280,P000105,1,382.29,382.29
O00004281,P000259,2,365.01,730.02
O00004281,P000147,2,963.62,1927.24
O00004282,P000221,3,318.01,954.03
O00004283,P000483,1,499.35,499.35
O00004284,P000358,3,130.03,390.09000000000003
O00004284,P000124,2,195.23,390.46
O00004284,P000024,3,723.92,2171.7599999999998
O00004285,P000285,1,712.59,712.59
O00004286,P000143,3,350.14,1050.42
O00004286,P000237,1,128.62,128.62
O00004286,P000086,3,360.9,1082.6999999999998
O00004287,P000317,3,368.6,1105.8000000000002
O00004288,P000251,3,168.77,506.31000000000006
O00004289,P000439,2,725.42,1450.84
O00004290,P000213,1,441.04,441.04
O00004291,P000449,1,422.79,422.79
O00004291,P000203,3,890.86,2672.58
O00004292,P000461,1,917.02,917.02
O00004293,P000327,1,482.37,482.37
O00004294,P000016,3,233.22,699.66
O00004295,P000469,2,208.55,417.1
O00004296,P000480,2,815.78,1631.56
